Dataset	NexprotID	EnsmbleID	GeneName	uPE1	PE_level	Chr	DB	Ontology	Description	
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	GAVIN_FOXP3_TARGETS_CLUSTER_P2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SANSOM_APC_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	RIGGINS_TAMOXIFEN_RESISTANCE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HELLER_SILENCED_BY_METHYLATION_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MARTINEZ_TP53_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MARTINEZ_RB1_AND_TP53_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MASSARWEH_TAMOXIFEN_RESISTANCE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	OSADA_ASCL1_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YAMASHITA_METHYLATED_IN_PROSTATE_CANCER
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ENGELMANN_CANCER_PROGENITORS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ENGELMANN_CANCER_PROGENITORS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HUANG_FOXA2_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	TING_SILENCED_BY_DICER
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SAGIV_CD24_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_LUMINAL_B_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_LUMINAL_B_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_ERBB2_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_NORMAL_LIKE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_BASAL_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SMID_BREAST_CANCER_BASAL_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZHANG_BREAST_CANCER_PROGENITORS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	GAURNIER_PSMD4_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	AUJLA_IL22_AND_IL17A_SIGNALING
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZHENG_IL22_SIGNALING_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOQUEST_STEM_CELL_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LABBE_TGFB1_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LABBE_TARGETS_OF_TGFB1_AND_WNT3A_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CLIMENT_BREAST_CANCER_COPY_NUMBER_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BRUECKNER_TARGETS_OF_MIRLET7A3_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HUPER_BREAST_BASAL_VS_LUMINAL_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HUPER_BREAST_BASAL_VS_LUMINAL_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CROMER_TUMORIGENESIS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZHOU_PANCREATIC_EXOCRINE_PROGENITOR
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKI_COEXPRESSED_WITH_CYP19A1
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOYLAN_MULTIPLE_MYELOMA_C_D_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	GU_PDEF_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	GU_PDEF_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WAGNER_APO2_SENSITIVITY
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SEKI_INFLAMMATORY_RESPONSE_LPS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YOSHIMURA_MAPK8_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VANTVEER_BREAST_CANCER_ESR1_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VANTVEER_BREAST_CANCER_ESR1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SWEET_LUNG_CANCER_KRAS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HINATA_NFKB_TARGETS_KERATINOCYTE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HINATA_NFKB_TARGETS_KERATINOCYTE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HAN_SATB1_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_DEDIFFERENTIATED_STATE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEISSNER_BRAIN_HCP_WITH_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIU_VAV3_PROSTATE_CARCINOGENESIS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	POOLA_INVASIVE_BREAST_CANCER_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOSHIDA_LIVER_CANCER_SURVIVAL_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YAMASHITA_LIVER_CANCER_STEM_CELL_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LEE_LIVER_CANCER_HEPATOBLAST
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MEISSNER_NPC_HCP_WITH_H3K4ME2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_MCV6_LCP_WITH_H3K4ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_MEF_ICP_WITH_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_MEF_LCP_WITH_H3K4ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_IPS_LCP_WITH_H3K4ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SCHOEN_NFKB_SIGNALING
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LI_PROSTATE_CANCER_EPIGENETIC
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	FONTAINE_PAPILLARY_THYROID_CARCINOMA_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LOPEZ_EPITHELIOID_MESOTHELIOMA
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	CAIRO_HEPATOBLASTOMA_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZHAN_MULTIPLE_MYELOMA_CD1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	TIAN_TNF_SIGNALING_VIA_NFKB
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_ES_ICP_WITH_H3K4ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_ES_LCP_WITH_H3K4ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_NPC_HCP_WITH_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MIKKELSEN_MEF_HCP_WITH_H3K27ME3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MURAKAMI_UV_RESPONSE_1HR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZEMBUTSU_SENSITIVITY_TO_CISPLATIN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZEMBUTSU_SENSITIVITY_TO_CYCLOPHOSPHAMIDE
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZEMBUTSU_SENSITIVITY_TO_VINCRISTINE
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DAZARD_UV_RESPONSE_CLUSTER_G24
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DAZARD_UV_RESPONSE_CLUSTER_G28
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	RAGHAVACHARI_PLATELET_SPECIFIC_GENES
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WANG_METASTASIS_OF_BREAST_CANCER
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MARTENS_TRETINOIN_RESPONSE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VERHAAK_GLIOBLASTOMA_MESENCHYMAL
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	OHGUCHI_LIVER_HNF4A_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	FUKUSHIMA_TNFSF11_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BHAT_ESR1_TARGETS_VIA_AKT1_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BHAT_ESR1_TARGETS_VIA_AKT1_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	JOHNSTONE_PARVB_TARGETS_3_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ISSAEVA_MLL2_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PASINI_SUZ12_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DELPUECH_FOXO3_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LEE_BMP2_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	FEVR_CTNNB1_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WINZEN_DEGRADED_VIA_KHSRP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KATSANOU_ELAVL1_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	SERVITJA_ISLET_HNF1A_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KOHOUTEK_CCNT1_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PLASARI_TGFB1_TARGETS_10HR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	WANG_MLL_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	MALIK_REPRESSED_BY_ESTROGEN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	FORTSCHEGGER_PHF8_TARGETS_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PHONG_TNF_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	PHONG_TNF_RESPONSE_NOT_VIA_P38
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	FOSTER_KDM1A_TARGETS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIM_MAMMARY_STEM_CELL_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIM_MAMMARY_LUMINAL_PROGENITOR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	LIM_MAMMARY_LUMINAL_MATURE_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	DURAND_STROMA_NS_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_TRANSIENTLY_UP_BY_1ST_EGF_PULSE_ONLY
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_EGF_INTERVAL_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ZWANG_EGF_PERSISTENTLY_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HECKER_IFNB1_TARGETS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	NABA_ECM_REGULATORS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	NABA_ECM_AFFILIATED
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	NABA_SECRETED_FACTORS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	NABA_MATRISOME_ASSOCIATED
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	NABA_MATRISOME
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOLLERN_EMT_BREAST_TUMOR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOLLERN_EMT_BREAST_TUMOR_DN
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOLLERN_SQUAMOUS_BREAST_TUMOR
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOLLERN_PAPILLARY_BREAST_TUMOR
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_STEROID_HORMONE_BIOSYNTHESIS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_HISTIDINE_METABOLISM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_O_GLYCAN_BIOSYNTHESIS
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_ARACHIDONIC_ACID_METABOLISM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_LINOLEIC_ACID_METABOLISM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_RETINOL_METABOLISM
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CCLE	NX_Q5TAA0	ENSG00000006555	TTC22	True	PE1	1	MSigDB	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
